index	term_id
10057	40465
10058	1284
10059	1377230
10060	15333
10061	11140
10062	32789
10063	48425
10064	28903
10065	45759
10066	9746
10067	14397
10068	46006
10069	15475
10070	27925
10071	109429
10072	37488
10073	7505
10074	35960
10075	48632
10076	39999
10077	80932
10078	7613
10079	55877
10080	15774
10081	23476
10082	22505
10083	5533
10084	20216
10085	12286
10086	137022
10087	30189
10088	33698
10089	7005
10090	15358
10091	44229
10092	56106
10093	6492
10094	149999
10095	23641
10096	56590
10097	19037
10098	33874
10099	63700
10100	13118
10101	41742
10102	51971
10103	37171
10104	39353
10105	8860
10106	41653
10107	19879
10108	46766
10109	50418
10110	16627
10111	1146
10112	15866
10113	11108
10114	5278
10115	47423
10116	36294
10117	58462
10118	39200
10119	55559
10120	17334
10121	46686
10122	22950
10123	11884
10124	45237
10125	39232
10126	33366
10127	14165
10128	27087
10129	542522
10130	28354
10131	47594
10132	43544
10133	27150
10134	12765
10135	26849
10136	39412
10137	32089
10138	29663
10139	30835
10140	21274
10141	14135
10142	35461
10143	34484
10144	39323
10145	38212
10146	84307
10147	72601
10148	51458
10149	10485
10150	15370
10151	40767
10152	27566
10153	9760
10154	38589
10155	40014
10156	37975
10157	2333
10158	23667
10159	26891
10160	871954
10161	29964
10162	19485
10163	69501
10164	11592
10165	13272
10166	14825
10167	17674
10168	53151
10169	34526
10170	15385
10171	60417
10172	27318
10173	1224501
10174	16301
10175	25264
10176	48498
10177	42561
10178	13706
10179	49281
10180	57634
10181	9287
10182	35572
10183	31046
10184	1341009
10185	34532
10186	40206
10187	42414
10188	20568
10189	23615
10190	47762
10191	22900
10192	21034
10193	19703
10194	29942
10195	30196
10196	91015
10197	31753
10198	46637
10199	19885
10200	19390
10201	42563
10202	11153
10203	24067
10204	19371
10205	69657
10206	13883
10207	53983
10208	8390
10209	35235
10210	14457
10211	25128
10212	2193
10213	59043
10214	27923
10215	31162
10216	7826
10217	49305
10218	34580
10219	10324
10220	73141
10221	40514
10222	26519
10223	44851
10224	28177
10225	20357
10226	53255
10227	31246
10228	69686
10229	34809
10230	19181
10231	3555
10232	48634
10233	29530
10234	52588
10235	37504
10236	23903
10237	64339
10238	12216
10239	14601
10240	56238
10241	15181
10242	10336
10243	13828
10244	21914
10245	51087
10246	36531
10247	44263
10248	15847
10249	51524
10250	21198
10251	8628
10252	19685
10253	21423
10254	23243
10255	11023
10256	39047
10257	7285
10258	18223
10259	43998
10260	28823
10261	20272
10262	22739
10263	1591
10264	54699
10265	13254
10266	26300
10267	27525
10268	54105
10269	106483
10270	18849
10271	28008
10272	60012
10273	19233
10274	24935
10275	40360
10276	41400
10277	16302
10278	46627
10279	31372
10280	13785
10281	41528
10282	12152
10283	30682
10284	13036
10285	54187
10286	72583
10287	12574
10288	39855
10289	15256
10290	19025
10291	17214
10292	44769
10293	11087
10294	34952
10295	36327
10296	32557
10297	48241
10298	24462
10299	84303
10300	42139
10301	32733
10302	16745
10303	28002
10304	69166
10305	48225
10306	34445
10307	28598
10308	31981
10309	4033
10310	50837
10311	28559
10312	45595
10313	18364
10314	18256
10315	6273
10316	31550
10317	11694
10318	87763
10319	46587
10320	23252
10321	3611
10322	22850
10323	35701
10324	15253
10325	2648
10326	10863
10327	18481
10328	43393
10329	33960
10330	46974
10331	45385
10332	42880
10333	21845
10334	42962
10335	1196
10336	131887
10337	59108
10338	55115
10339	13367
10340	31130
10341	9333
10342	13715
10343	15919
10344	31270
10345	28986
10346	36277
10347	18480
10348	8801
10349	45989
10350	6626
10351	123538
10352	64445
10353	38893
10354	41231
10355	23970
10356	35312
10357	51547
10358	9245
10359	18081
10360	65524
10361	11255
10362	52199
10363	19282
10364	21413
10365	45123
10366	45524
10367	655474
10368	18960
10369	16661
10370	40343
10371	31759
10372	27367
10373	33138
10374	2035
10375	29173
10376	59129
10377	50219
10378	15754
10379	32222
10380	42827
10381	40031
10382	52668
10383	29404
10384	1745
10385	7172
10386	38073
10387	51144
10388	44483
10389	22294
10390	27035
10391	43533
10392	37731
10393	17261
10394	8680
10395	77385
10396	30195
10397	52526
10398	56953
10399	32996
10400	36086
10401	7635
10402	44866
10403	42238
10404	33346
10405	19299
10406	9110
10407	9839
10408	15053
10409	49333
10410	22092
10411	15481
10412	6468
10413	42571
10414	49719
10415	19460
10416	8099
10417	40591
10418	21236
10419	68001
10420	43143
10421	35433
10422	25559
10423	36822
10424	17266
10425	39157
10426	32425
10427	11298
10428	72272
10429	5282
10430	5067
10431	11921
10432	41794
10433	38890
10434	31542
10435	19329
10436	21063
10437	10803
10438	34180
10439	36031
10440	58396
10441	34670
10442	8702
10443	8984
10444	46123
10445	30352
10446	11678
10447	39040
10448	39959
10449	6367
10450	47613
10451	80919
10452	36749
10453	62418
10454	32933
10455	14359
10456	17370
10457	39295
10458	20785
10459	57593
10460	38460
10461	39530
10462	45829
10463	26231
10464	52500
10465	44937
10466	19041
10467	11896
10468	53971
10469	25232
10470	42087
10471	40919
10472	46328
10473	28965
10474	46311
10475	22131
10476	109196
10477	51920
10478	16544
10479	20995
10480	17651
10481	34356
10482	38728
10483	24060
10484	27439
10485	19769
10486	6446
10487	66350
10488	1657
10489	12446
10490	32248
10491	50396
10492	36957
10493	39842
10494	20488
10495	10553
10496	12831
10497	109467
10498	37371
10499	78141
10500	32615
10501	2663
10502	10900
10503	54640
10504	44541
10505	13875
10506	25971
10507	25235
10508	15817
10509	46675
10510	39115
10511	21864
10512	52595
10513	37545
10514	14945
10515	20071
10516	467616
10517	15046
10518	12799
10519	19704
10520	48864
10521	40334
10522	7007
10523	7521
10524	427929
10525	15601
10526	20340
10527	54290
10528	34345
10529	59040
10530	32574
10531	13347
10532	6134
10533	48572
10534	54780
10535	45670
10536	31978
10537	38643
10538	38962
10539	37683
10540	14297
10541	32962
10542	19483
10543	19053
10544	83477
10545	57969
10546	35352
10547	31500
10548	41363
10549	42820
10550	36496
10551	28604
10552	45869
10553	63115
10554	35002
10555	39560
10556	63056
10557	53440
10558	68678
10559	17430
10560	10008
10561	32701
10562	13442
10563	15020
10564	26815
10565	26239
10566	26048
10567	12940
10568	4427
10569	5582
10570	17588
10571	16138
10572	34048
10573	33724
10574	680013
10575	36475
10576	6281
10577	54548
10578	3433
10579	883914
10580	40436
10581	11810
10582	5727
10583	68530
10584	18687
10585	53613
10586	128249
10587	137172
10588	43204
10589	33310
10590	35942
10591	5320
10592	33465
10593	2793031
10594	31950
10595	18670
10596	31799
10597	39545
10598	55185
10599	19792
10600	33641
10601	11689
10602	29992
10603	49295
10604	48590
10605	22610
10606	33230
10607	6934
10608	48798
10609	29702
10610	22616
10611	42189
10612	18394
10613	53191
10614	27177
10615	41985
10616	44019
10617	50685
10618	30795
10619	41055
10620	40461
10621	43079
10622	37491
10623	12838
10624	46196
10625	54191
10626	20302
10627	30693
10628	19210
10629	52732
10630	39848
10631	24335
10632	5520
10633	64542
10634	38991
10635	34547
10636	13511
10637	38069
10638	20731
10639	106484
10640	6774
10641	36710
10642	46423
10643	34052
10644	61760
10645	23034
10646	31844
10647	41876
10648	67049
10649	28920
10650	11521
10651	21816
10652	10048
10653	11410
10654	37888
10655	75611
10656	33405
10657	51099
10658	42646
10659	11768
10660	20500
10661	34811
10662	49643
10663	19353
10664	16539
10665	19089
10666	60852
10667	37963
10668	34775
10669	47704
10670	25481
10671	57001
10672	22306
10673	26619
10674	27679
10675	5411
10676	51019
10677	35390
10678	35414
10679	23089
10680	19930
10681	18858
10682	47232
10683	16442
10684	37261
10685	55523
10686	31538
10687	25061
10688	92094
10689	35423
10690	5955
10691	33824
10692	27449
10693	11425
10694	35255
10695	36767
10696	24486
10697	42409
10698	8314
10699	46677
10700	14399
10701	30181
10702	42704
10703	31386
10704	21591
10705	41258
10706	18588
10707	53224
10708	40234
10709	35415
10710	9038
10711	102518
10712	35275
10713	43034
10714	24386
10715	86391
10716	44754
10717	31518
10718	42243
10719	31408
10720	36299
10721	38054
10722	15114
10723	28579
10724	17416
10725	14372
10726	1951870
10727	17593
10728	39950
10729	28679
10730	15300
10731	27971
10732	56015
10733	31368
10734	46242
10735	17632
10736	7541
10737	38027
10738	20594
10739	9114
10740	18513
10741	13695
10742	20021
10743	42075
10744	11017
10745	50942
10746	40056
10747	730136
10748	27475
10749	18232
10750	3047116
10751	36287
10752	27575
10753	23981
10754	4048
10755	93922
10756	45002
10757	13412
10758	56782
10759	39106
10760	15801
10761	43321
10762	30213
10763	50220
10764	2001625
10765	15653
10766	46143
10767	57431
10768	59811
10769	7014
10770	38645
10771	68390
10772	106486
10773	47363
10774	18538
10775	39110
10776	46582
10777	31729
10778	43409
10779	6177
10780	11283
10781	20264
10782	58601
10783	19313
10784	35813
10785	26592
10786	63841
10787	45729
10788	49506
10789	8345
10790	37160
10791	26552
10792	7596
10793	13697
10794	22194
10795	7380
10796	46607
10797	11742
10798	10731
10799	26443
10800	36934
10801	38564
10802	21946
10803	55021
10804	25945
10805	24501
10806	49106
10807	14533
10808	13287
10809	15332
10810	39914
10811	20207
10812	21895
10813	64629
10814	35394
10815	19627
10816	120515
10817	10824
10818	39118
10819	49040
10820	21224
10821	28820
10822	19088
10823	62506
10824	3506
10825	22946
10826	62039
10827	8842
10828	42324
10829	30082
10830	30513
10831	54117
10832	34076
10833	20838
10834	1061005
10835	20405
10836	3635
10837	17307
10838	109438
10839	26660
10840	74418
10841	1256957
10842	2298223
10843	15807
10844	7833
10845	50377
10846	17042
10847	41630
10848	42713
10849	954113
10850	45590
10851	40297
10852	124094
10853	20571
10854	43811
10855	38234
10856	47218
10857	28455
10858	51727
10859	36450
10860	9735
10861	58663
10862	15890
10863	56817
10864	11841
10865	111435
10866	13483
10867	6490
10868	56991
10869	46933
10870	56563
10871	19945
10872	26927
10873	15038
10874	24973
10875	18397
10876	45304
10877	42074
10878	81234
10879	37646
10880	14847
10881	59406
10882	13858
10883	41047
10884	39141
10885	4858
10886	15488
10887	41745
10888	18873
10889	30075
10890	10496
10891	14625
10892	81474
10893	40089
10894	33135
10895	15479
10896	43018
10897	45429
10898	22219
10899	38427
10900	27036
10901	9201
10902	20425
10903	17608
10904	61250
10905	49165
10906	45263
10907	32070
10908	18679
10909	1339532
10910	94024
10911	10466
10912	10827
10913	48505
10914	39350
10915	16588
10916	88481
10917	50280
10918	25755
10919	33335
10920	61295
10921	30077
10922	14833
10923	26137
10924	31899
10925	15246
10926	42877
10927	5338
10928	90869
10929	3002444
10930	79015
10931	4336
10932	43228
10933	14770
10934	8996
10935	3374
10936	2082116
10937	53904
10938	75515
10939	1474899
10940	36741
10941	32184
10942	15145
10943	48448
10944	40190
10945	49259
10946	1260121
10947	36778
10948	45795
10949	14936
10950	24744
10951	54645
10952	38084
10953	44779
10954	32556
10955	13703
10956	48765
10957	11359
10958	56275
10959	58669
10960	18761
10961	17317
10962	17390
10963	25030
10964	27412
10965	49777
10966	50344
10967	25345
10968	62880
10969	42825
10970	47328
10971	31354
10972	3173447
10973	5894
10974	44581
10975	23053
10976	92516
10977	57658
10978	24851
10979	14169
10980	6788
10981	88383
10982	4447
10983	54472
10984	20855
10985	109191
10986	1820
10987	24249
10988	54783
10989	47225
10990	136054
10991	27753
10992	32472
10993	48490
10994	7303
10995	39833
10996	45021
10997	10081
10998	41830
10999	21716
11000	21923
11001	32796
11002	31786
11003	25911
11004	13493
11005	43455
11006	27725
11007	6030
11008	13654
11009	25895
11010	6071
11011	1437
11012	37024
11013	10908
11014	26449
11015	22347
11016	26234
11017	31444
11018	9212
11019	26883
11020	25477
11021	1307
11022	13634
11023	22477
11024	43026
11025	28677
11026	27532
11027	71978
11028	22959
11029	47557
11030	70389
11031	90694
11032	137767
11033	33871
11034	54086
11035	33483
11036	13134
11037	27243
11038	18115
11039	1262
11040	24079
11041	33453
11042	14780
11043	30775
11044	21220
11045	24270
11046	112168
11047	26129
11048	15598
11049	74972
11050	37296
11051	44257
11052	23709
11053	71167
11054	21677
11055	27968
11056	28988
11057	49811
11058	47479
11059	72129
11060	36376
11061	28295
11062	41349
11063	38061
11064	17438
11065	25642
11066	57615
11067	11061
11068	10142
11069	43861
11070	33035
11071	49313
11072	66317
11073	19780
11074	14026
11075	36361
11076	9009
11077	76649
11078	56648
11079	43894
11080	48445
11081	35150
11082	18275
11083	21857
11084	56221
11085	18717
11086	29076
11087	39946
11088	27005
11089	21157
11090	788277
11091	14001
11092	39807
11093	43954
11094	29640
11095	14279
11096	8287
11097	24084
11098	21268
11099	34562
11100	12072
11101	7411
11102	17281
11103	9757
11104	3127
11105	21082
11106	53450
11107	39599
11108	33055
11109	28148
11110	59834
11111	50905
11112	26391
11113	15249
11114	46110
11115	21634
11116	54227
11117	5102
11118	54313
11119	16682
11120	7766
11121	18425
11122	61111
11123	24273
11124	45478
11125	7288
11126	38501
11127	36799
11128	84456
11129	44367
11130	13088
11131	14342
11132	27890
11133	19508
11134	12925
11135	14236
11136	19750
11137	29722
11138	61516
11139	18150
11140	34227
11141	36500
11142	26767
11143	65617
11144	54590
11145	10229
11146	15323
11147	19333
11148	31681
11149	47843
11150	35760
11151	19547
11152	12560
11153	14804
11154	493937
11155	15420
11156	32671
11157	55988
11158	19343
11159	8580
11160	24046
11161	55435
11162	17044
11163	40351
11164	43801
11165	82489
11166	29005
11167	28880
11168	21376
11169	9203
11170	5864
11171	41134
11172	60953
11173	39174
11174	35839
11175	63844
11176	58908
11177	16354
11178	15169
11179	101605
11180	50287
11181	25878
11182	56620
11183	67600
11184	49280
11185	22382
11186	120292
11187	27797
11188	36352
11189	101438
11190	36678
11191	26148
11192	14364
11193	21532
11194	14554
11195	1211742
11196	56092
11197	86648
11198	47602
11199	57200
11200	14043
11201	49443
11202	16076
11203	60410
11204	37597
11205	35876
11206	19192
11207	28807
11208	27972
11209	60513
11210	14748
11211	47414
11212	55133
11213	41616
11214	85054
11215	43285
11216	37063
11217	36041
11218	34506
11219	43081
11220	22620
11221	16591
11222	49803
11223	30256
11224	43674
11225	27955
11226	14831
11227	28391
11228	56034
11229	20057
11230	3056
11231	14695
11232	17582
11233	46198
11234	28287
11235	14360
11236	115368
11237	38727
11238	44815
11239	13010
11240	28657
11241	13414
11242	38995
11243	20673
11244	26699
11245	57339
11246	39579
11247	9601
11248	24484
11249	25526
11250	42092
11251	2868
11252	53173
11253	3171
11254	17733
11255	41520
11256	40172
11257	44761
11258	37738
11259	38296
11260	12768
11261	35986
11262	46663
11263	58679
11264	38926
11265	12878
11266	22693
11267	23121
11268	25133
11269	9965
11270	44099
11271	39098
11272	20954
11273	45433
11274	59232
11275	31614
11276	45754
11277	38265
11278	18842
11279	50651
11280	21990
11281	18980
11282	9607
11283	27455
11284	45306
11285	31568
11286	710007
11287	55675
11288	4222
11289	56224
11290	15136
11291	25958
11292	20526
11293	16492
11294	31348
11295	16053
11296	11594
11297	14540
11298	47497
11299	14885
11300	39802
11301	36456
11302	44181
11303	36645
11304	17949
11305	49524
11306	998053
11307	52947
11308	9587
11309	93851
11310	8843
11311	14995
11312	57104
11313	44058
11314	41888
11315	52144
11316	14021
11317	60076
11318	27574
11319	48694
11320	29605
11321	12155
11322	34023
11323	69050
11324	72029
11325	12378
11326	34905
11327	24914
11328	44166
11329	9360
11330	23685
11331	12112
11332	31794
11333	65726
11334	21846
11335	62943
11336	63659
11337	46592
11338	7578
11339	21282
11340	28572
11341	53362
11342	39436
11343	11755
11344	3305
11345	54231
11346	23287
11347	75529
11348	1503299
11349	71122
11350	27644
11351	63684
11352	36196
11353	27332
11354	39823
11355	24261
11356	15983
11357	17839
11358	7940
11359	23198
11360	7871
11361	6843
11362	23221
11363	7326
11364	18730
11365	31417
11366	44363
11367	28407
11368	4610
11369	9423
11370	1300771
11371	21685
11372	12096
11373	35634
11374	10234
11375	42451
11376	13744
11377	48728
11378	56504
11379	24251
11380	92148
11381	49079
11382	37361
11383	24125
11384	50253
11385	29361
11386	4402
11387	34632
11388	21765
11389	19770
11390	18894
11391	43666
11392	28418
11393	16312
11394	58241
11395	15348
11396	8056
11397	11482
11398	17162
11399	63673
11400	19594
11401	37841
11402	41041
11403	14075
11404	43919
11405	27370
11406	22494
11407	68194
11408	87108
11409	44707
11410	136653
11411	16556
11412	116818
11413	54724
11414	27274
11415	33007
11416	46218
11417	58182
11418	21194
11419	35467
11420	74620
11421	30345
11422	46455
11423	36616
11424	37948
11425	5105
11426	33236
11427	48533
11428	49219
11429	14182
11430	28234
11431	23722
11432	9781
11433	31012
11434	19257
11435	38059
11436	28452
11437	21603
11438	20821
11439	7620
11440	9591
11441	48873
11442	25008
11443	18812
11444	27710
11445	25881
11446	47206
11447	39995
11448	9696
11449	9571
11450	27120
11451	47051
11452	27918
11453	11519
11454	23344
11455	46063
11456	46127
11457	56685
11458	32600
11459	10569
11460	36316
11461	56804
11462	14971
11463	2828
11464	34897
11465	12979
11466	7307
11467	7563
11468	54992
11469	27711
11470	19345
11471	29150
11472	46783
11473	18969
11474	8315
11475	38347
11476	31565
11477	1796
11478	41410
11479	53905
11480	42423
11481	94856
11482	19733
11483	20505
11484	19007
11485	22819
11486	43166
11487	11353
11488	68523
11489	12984
11490	26271
11491	42122
11492	11279
11493	2314
11494	40241
11495	35586
11496	38029
11497	30425
11498	54401
11499	32738
11500	43248
11501	8496
11502	9253
11503	47274
11504	45036
11505	12481
11506	12056
11507	23417
11508	7598
11509	28774
11510	3451
11511	42408
11512	18134
11513	28006
11514	55296
11515	40585
11516	77221
11517	75997
11518	29713
11519	62687
11520	45598
11521	32538
11522	52734
11523	8083
11524	16594
11525	9913
11526	92068
11527	8288
11528	3854
11529	53916
11530	13284
11531	53271
11532	16666
11533	1147025
11534	105023
11535	11386
11536	46389
11537	40098
11538	34079
11539	23481
11540	54848
11541	23266
11542	41330
11543	39284
11544	7034
11545	9507
11546	109180
11547	15867
11548	27113
11549	11547
11550	9036
11551	18891
11552	46334
11553	6865
11554	1954397
11555	24720
11556	11286
11557	32151
11558	27398
11559	21129
11560	34306
11561	737
11562	14100
11563	7452
11564	29417
11565	17502
11566	138222
11567	9451
11568	1301
11569	24441
11570	26765
11571	40137
11572	690583
11573	838803
11574	95640
11575	43419
11576	9200
11577	95742
11578	38423
11579	60300
11580	30231
11581	38579
11582	43967
11583	37312
11584	5085
11585	46611
11586	31626
11587	37114
11588	38738
11589	40650
11590	40552
11591	149137
11592	42663
11593	41329
11594	13909
11595	10811
11596	47597
11597	39016
11598	85010
11599	35146
11600	28282
11601	38063
11602	28142
11603	16228
11604	55470
11605	48165
11606	43532
11607	27819
11608	45184
11609	10548
11610	34449
11611	12016
11612	21831
11613	34616
11614	51509
11615	27658
11616	16526
11617	108319
11618	46529
11619	3855
11620	6940
11621	22075
11622	22254
11623	58312
11624	18379
11625	65749
11626	35889
11627	58550
11628	53844
11629	584373
11630	16349
11631	40291
11632	37531
11633	13209
11634	27535
11635	73768
11636	12158
11637	1338397
11638	79866
11639	91444
11640	40619
11641	53327
11642	12896
11643	20062
11644	28067
11645	16753
11646	25970
11647	16119
11648	55883
11649	29260
11650	28426
11651	15288
11652	8615
11653	11621
11654	47451
11655	7732
11656	8396
11657	39089
11658	2469
11659	44493
11660	999
11661	33107
11662	21007
11663	38615
11664	37821
11665	17013
11666	60406
11667	19067
11668	8735
11669	39686
11670	91604
11671	26026
11672	51574
11673	8485
11674	41353
11675	17893
11676	49354
11677	42692
11678	19927
11679	47158
11680	16479
11681	12902
11682	2603
11683	10034
11684	49987
11685	17723
11686	52600
11687	13622
11688	19385
11689	19254
11690	47012
11691	34727
11692	3278
11693	19110
11694	50206
11695	2443
11696	3197
11697	12910
11698	42164
11699	23333
11700	77224
11701	11793
11702	89871
11703	31901
11704	13935
11705	21582
11706	32674
11707	57059
11708	25090
11709	11837
11710	9759
11711	17535
11712	2153
11713	20496
11714	51503
11715	584
11716	50240
11717	13247
11718	7334
11719	37941
11720	40682
11721	30175
11722	66977
11723	17669
11724	38443
11725	37982
11726	50633
11727	51982
11728	53390
11729	29646
11730	46808
11731	41448
11732	26407
11733	28915
11734	43985
11735	33604
11736	3092
11737	550
11738	40426
11739	10876
11740	13358
11741	29121
11742	142671
11743	79394
11744	29089
11745	12845
11746	77908
11747	49749
11748	66177
11749	28048
11750	47692
11751	23056
11752	35514
11753	44327
11754	35679
11755	44583
11756	108893
11757	24308
11758	20371
11759	14993
11760	22412
11761	67585
11762	34553
11763	17835
11764	22032
11765	46965
11766	6818
11767	55731
11768	23895
11769	37027
11770	11728
11771	35834
11772	13573
11773	44912
11774	51261
11775	10667
11776	4035
11777	31656
11778	19735
11779	20379
11780	18803
11781	117783
11782	15934
11783	15827
11784	4936
11785	39574
11786	52520
11787	36437
11788	8258
11789	24348
11790	27404
11791	41821
11792	19588
11793	28724
11794	13560
11795	37005
11796	55459
11797	506022
11798	54789
11799	16038
11800	66804
11801	112940
11802	52957
11803	131621
11804	46948
11805	42270
11806	37785
11807	11604
11808	13930
11809	5633
11810	50434
11811	8451
11812	36250
11813	36763
11814	25784
11815	13217
11816	42500
11817	49392
11818	57707
11819	33000
11820	46197
11821	23897
11822	10992
11823	17173
11824	38049
11825	47829
11826	22353
11827	865
11828	49889
11829	11001
11830	28034
11831	16023
11832	15875
11833	36903
11834	36069
11835	12318
11836	16135
11837	39253
11838	10828
11839	48318
11840	35848
11841	33495
11842	47230
11843	52454
11844	16831
11845	46628
11846	35534
11847	7404
11848	35022
11849	40276
11850	8446
11851	22496
11852	6863
11853	8368
11854	15560
11855	46113
11856	37642
11857	47580
11858	127613
11859	14250
11860	2216
11861	3416
11862	39993
11863	11306
11864	79359
11865	57830
11866	32264
11867	42657
11868	52149
11869	126222
11870	37082
11871	5949
11872	21880
11873	53733
11874	51109
11875	11909
11876	42984
11877	5575
11878	34750
11879	22985
11880	58939
11881	8428
11882	35013
11883	5499
11884	17868
11885	26587
11886	22806
11887	49984
11888	1249170
11889	35617
11890	39803
11891	25629
11892	25831
11893	19601
11894	63885
11895	42960
11896	24129
11897	30894
11898	37585
11899	16395
11900	42267
11901	6181
11902	12736
11903	41315
11904	24384
11905	36439
11906	30884
11907	7634
11908	44189
11909	42926
11910	29759
11911	35250
11912	19409
11913	1510
11914	17210
11915	94121
11916	64632
11917	46874
11918	53533
11919	49538
11920	30413
11921	126788
11922	54185
11923	46432
11924	30839
11925	25701
11926	43633
11927	23773
11928	18581
11929	13311
11930	48403
11931	45502
11932	74963
11933	26093
11934	8285
11935	19846
11936	35542
11937	20849
11938	16316
11939	23249
11940	40453
11941	19160
11942	10733
11943	75076
11944	57100
11945	49083
11946	23827
11947	35970
11948	13022
11949	20590
11950	52079
11951	27037
11952	89904
11953	4473
11954	34158
11955	17920
11956	19143
11957	17092
11958	17951
11959	24625
11960	42609
11961	21486
11962	4699
11963	7645
11964	21296
11965	38319
11966	92726
11967	39176
11968	31366
11969	100536
11970	118155
11971	19486
11972	45182
11973	57756
11974	19078
11975	13179
11976	11871
11977	35504
11978	45311
11979	106768
11980	19267
11981	5902
11982	18561
11983	50461
11984	46907
11985	46999
11986	60706
11987	49020
11988	35935
11989	47271
11990	11499
11991	26366
11992	35890
11993	58873
11994	35624
11995	15591
11996	41930
11997	8250
11998	7436
11999	10120
12000	34971
12001	38332
12002	48359
12003	62319
12004	90521
12005	39120
12006	8949
12007	57123
12008	7688
12009	60257
12010	67892
12011	6232
12012	14659
12013	43443
12014	18845
12015	25952
12016	8850
12017	51851
12018	16771
12019	40934
12020	36592
12021	18572
12022	19620
12023	11111
12024	37903
12025	3739
12026	50566
12027	52741
12028	44049
12029	42134
12030	43129
12031	32247
12032	23011
12033	7638
12034	41332
12035	26723
12036	32860
12037	23410
12038	43688
12039	64883
12040	20305
12041	68261
12042	35052
12043	29088
12044	19500
12045	5696
12046	72663
12047	37422
12048	15672
12049	1125
12050	107706
12051	50333
12052	37143
12053	9529
12054	52353
12055	54620
12056	30398
12057	38836
12058	26800
12059	14941
12060	11800
12061	52715
12062	15086
12063	24791
12064	29297
12065	11568
12066	54217
12067	28312
12068	29321
12069	53310
12070	35247
12071	59464
12072	25822
12073	106563
12074	32002
12075	73120
12076	68919
12077	28420
12078	50599
12079	12428
12080	37899
12081	66326
12082	56126
12083	106076
12084	8929
12085	41817
12086	16617
12087	61003
12088	31674
12089	33917
12090	55429
12091	42126
12092	32991
12093	9579
12094	1343142
12095	36372
12096	37158
12097	42882
12098	17432
12099	12097
12100	51123
12101	26554
12102	11434
12103	10541
12104	11079
12105	19204
12106	24552
12107	1922710
12108	32444
12109	45834
12110	69716
12111	13539
12112	45020
12113	9239
12114	39007
12115	45576
12116	65613
12117	14531
12118	32830
12119	43413
12120	14508
12121	10910
12122	24511
12123	22877
12124	60870
12125	50950
12126	20726
12127	30081
12128	54562
12129	23902
12130	22404
12131	8538
12132	18284
12133	81705
12134	61251
12135	16618
12136	25749
12137	12655
12138	80929
12139	24512
12140	51422
12141	74209
12142	23133
12143	12907
12144	8666
12145	16276
12146	23250
12147	8008
12148	36981
12149	49648
12150	35434
12151	17557
12152	39884
12153	27805
12154	13914
12155	34840
12156	33705
12157	9012
12158	14647
12159	10204
12160	1035
12161	35428
12162	58561
12163	31139
12164	58935
12165	24996
12166	133256
12167	24747
12168	55022
12169	13544
12170	34746
12171	51100
12172	42263
12173	26240
12174	17376
12175	13516
12176	18592
12177	51891
12178	79337
12179	82350
12180	8617
12181	38841
12182	5074
12183	6043
12184	42992
12185	21443
12186	36241
12187	46292
12188	43110
12189	4101
12190	37065
12191	41524
12192	42168
12193	54181
12194	29272
12195	38140
12196	35401
12197	28550
12198	6706
12199	8237
12200	45548
12201	56585
12202	890869
12203	50116
12204	22597
12205	42156
12206	28212
12207	8052
12208	36480
12209	45043
12210	46775
12211	2711
12212	23567
12213	6004
12214	47339
12215	45706
12216	38365
12217	32553
12218	15593
12219	42784
12220	44925
12221	11256
12222	41238
12223	50263
12224	33942
12225	24853
12226	78027
12227	26364
12228	3175965
12229	46168
12230	33224
12231	50105
12232	7039
12233	13231
12234	5828
12235	7181
12236	21979
12237	31957
12238	36979
12239	27652
12240	36528
12241	29930
12242	43577
12243	36168
12244	59532
12245	32998
12246	19868
12247	13614
12248	14552
12249	48011
12250	68262
12251	44636
12252	14874
12253	51871
12254	44882
12255	118775
12256	38238
12257	52786
12258	10326
12259	15982
12260	29556
12261	56430
12262	40350
12263	41367
12264	72796
12265	16585
12266	7549
12267	24020
12268	17628
12269	19263
12270	62666
12271	30689
12272	20240
12273	95306
12274	33397
12275	39881
12276	59007
12277	39813
12278	103378
12279	47267
12280	10723
12281	12113
12282	23453
12283	34826
12284	15767
12285	10221
12286	27723
12287	38184
12288	44217
12289	35491
12290	27209
12291	13200
12292	59769
12293	10164
12294	1896
12295	41117
12296	46304
12297	14509
12298	46554
12299	45696
12300	4142
12301	26007
12302	22635
12303	31486
12304	31657
12305	132764
12306	59609
12307	16673
12308	38358
12309	10740
12310	49600
12311	31523
12312	10197
12313	47389
12314	11292
12315	40440
12316	22535
12317	27402
12318	22468
12319	10342
12320	42477
12321	42091
12322	84547
12323	17622
12324	17736
12325	8707
12326	28151
12327	19394
12328	61793
12329	32116
12330	38818
12331	49220
12332	16841
12333	50321
12334	14073
12335	2825
12336	37059
12337	27104
12338	3820
12339	30851
12340	30746
12341	15718
12342	59487
12343	21641
12344	9661
12345	2878
12346	20712
12347	27450
12348	37311
12349	84295
12350	29080
12351	13948
12352	34821
12353	39184
12354	40693
12355	51872
12356	17939
12357	24211
12358	44740
12359	2499
12360	68622
12361	56564
12362	21343
12363	26266
12364	22621
12365	26676
12366	47663
12367	56541
12368	25034
12369	44132
12370	48142
12371	63839
12372	68144
12373	5110
12374	54209
12375	15674
12376	10940
12377	114583
12378	16359
12379	21073
12380	19516
12381	24041
12382	57247
12383	28757
12384	23701
