index	STRING_id
2987	9606.ENSP00000348168
2988	9606.ENSP00000004982
2989	9606.ENSP00000300146
2990	9606.ENSP00000298307
2991	9606.ENSP00000264431
2992	9606.ENSP00000297788
2993	9606.ENSP00000369409
2994	9606.ENSP00000330138
2995	9606.ENSP00000264279
2996	9606.ENSP00000244537
2997	9606.ENSP00000264072
2998	9606.ENSP00000377461
2999	9606.ENSP00000321449
3000	9606.ENSP00000362546
3001	9606.ENSP00000321338
3002	9606.ENSP00000380941
3003	9606.ENSP00000295834
3004	9606.ENSP00000360031
3005	9606.ENSP00000312455
3006	9606.ENSP00000309141
3007	9606.ENSP00000348033
3008	9606.ENSP00000247020
3009	9606.ENSP00000310785
3010	9606.ENSP00000301887
3011	9606.ENSP00000302621
3012	9606.ENSP00000335636
3013	9606.ENSP00000473036
3014	9606.ENSP00000366314
3015	9606.ENSP00000308925
3016	9606.ENSP00000366525
3017	9606.ENSP00000337825
3018	9606.ENSP00000270474
3019	9606.ENSP00000275200
3020	9606.ENSP00000357625
3021	9606.ENSP00000415151
3022	9606.ENSP00000313885
3023	9606.ENSP00000251973
3024	9606.ENSP00000230321
3025	9606.ENSP00000366690
3026	9606.ENSP00000248673
3027	9606.ENSP00000377280
3028	9606.ENSP00000250699
3029	9606.ENSP00000272371
3030	9606.ENSP00000314414
3031	9606.ENSP00000248070
3032	9606.ENSP00000297405
3033	9606.ENSP00000260867
3034	9606.ENSP00000262039
3035	9606.ENSP00000296412
3036	9606.ENSP00000435926
3037	9606.ENSP00000468007
3038	9606.ENSP00000254806
3039	9606.ENSP00000014930
3040	9606.ENSP00000352463
3041	9606.ENSP00000371559
3042	9606.ENSP00000381476
3043	9606.ENSP00000292246
3044	9606.ENSP00000344393
3045	9606.ENSP00000287598
3046	9606.ENSP00000359525
3047	9606.ENSP00000429344
3048	9606.ENSP00000329803
3049	9606.ENSP00000355251
3050	9606.ENSP00000431512
3051	9606.ENSP00000406201
3052	9606.ENSP00000297151
3053	9606.ENSP00000364430
3054	9606.ENSP00000295095
3055	9606.ENSP00000381992
3056	9606.ENSP00000354543
3057	9606.ENSP00000364133
3058	9606.ENSP00000323927
3059	9606.ENSP00000217289
3060	9606.ENSP00000428205
3061	9606.ENSP00000333019
3062	9606.ENSP00000246657
3063	9606.ENSP00000420502
3064	9606.ENSP00000356346
3065	9606.ENSP00000246914
3066	9606.ENSP00000360329
3067	9606.ENSP00000320346
3068	9606.ENSP00000263196
3069	9606.ENSP00000324403
3070	9606.ENSP00000380597
3071	9606.ENSP00000264428
3072	9606.ENSP00000256078
3073	9606.ENSP00000262646
3074	9606.ENSP00000307863
3075	9606.ENSP00000379003
3076	9606.ENSP00000365152
3077	9606.ENSP00000358414
3078	9606.ENSP00000359668
3079	9606.ENSP00000360255
3080	9606.ENSP00000350474
3081	9606.ENSP00000367024
3082	9606.ENSP00000356905
3083	9606.ENSP00000299454
3084	9606.ENSP00000301587
3085	9606.ENSP00000333395
3086	9606.ENSP00000306003
3087	9606.ENSP00000211287
3088	9606.ENSP00000264720
3089	9606.ENSP00000202816
3090	9606.ENSP00000460475
3091	9606.ENSP00000355893
3092	9606.ENSP00000262306
3093	9606.ENSP00000283871
3094	9606.ENSP00000337386
3095	9606.ENSP00000261296
3096	9606.ENSP00000171111
3097	9606.ENSP00000290130
3098	9606.ENSP00000306105
3099	9606.ENSP00000400717
3100	9606.ENSP00000384288
3101	9606.ENSP00000291906
3102	9606.ENSP00000301633
3103	9606.ENSP00000344277
3104	9606.ENSP00000317619
3105	9606.ENSP00000373864
3106	9606.ENSP00000256707
3107	9606.ENSP00000335082
3108	9606.ENSP00000363458
3109	9606.ENSP00000264748
3110	9606.ENSP00000307940
3111	9606.ENSP00000307080
3112	9606.ENSP00000277865
3113	9606.ENSP00000156499
3114	9606.ENSP00000359049
3115	9606.ENSP00000351737
3116	9606.ENSP00000354794
3117	9606.ENSP00000302160
3118	9606.ENSP00000358783
3119	9606.ENSP00000308944
3120	9606.ENSP00000260302
3121	9606.ENSP00000360664
3122	9606.ENSP00000452277
3123	9606.ENSP00000253004
3124	9606.ENSP00000354950
3125	9606.ENSP00000269243
3126	9606.ENSP00000330753
3127	9606.ENSP00000392066
3128	9606.ENSP00000259963
3129	9606.ENSP00000262419
3130	9606.ENSP00000378786
3131	9606.ENSP00000265164
3132	9606.ENSP00000433282
3133	9606.ENSP00000301258
3134	9606.ENSP00000290650
3135	9606.ENSP00000307288
3136	9606.ENSP00000376204
3137	9606.ENSP00000324549
3138	9606.ENSP00000358159
3139	9606.ENSP00000262158
3140	9606.ENSP00000369050
3141	9606.ENSP00000226524
3142	9606.ENSP00000415034
3143	9606.ENSP00000263593
3144	9606.ENSP00000383692
3145	9606.ENSP00000257863
3146	9606.ENSP00000405926
3147	9606.ENSP00000281031
3148	9606.ENSP00000359990
3149	9606.ENSP00000297183
3150	9606.ENSP00000259075
3151	9606.ENSP00000348215
3152	9606.ENSP00000296161
3153	9606.ENSP00000265081
3154	9606.ENSP00000380929
3155	9606.ENSP00000355969
3156	9606.ENSP00000301825
3157	9606.ENSP00000355114
3158	9606.ENSP00000280704
3159	9606.ENSP00000387347
3160	9606.ENSP00000349967
3161	9606.ENSP00000382492
3162	9606.ENSP00000225512
3163	9606.ENSP00000417214
3164	9606.ENSP00000295108
3165	9606.ENSP00000325681
3166	9606.ENSP00000254351
3167	9606.ENSP00000263097
3168	9606.ENSP00000256194
3169	9606.ENSP00000342805
3170	9606.ENSP00000397239
3171	9606.ENSP00000318635
3172	9606.ENSP00000360250
3173	9606.ENSP00000229251
3174	9606.ENSP00000256585
3175	9606.ENSP00000362481
3176	9606.ENSP00000292211
3177	9606.ENSP00000455507
3178	9606.ENSP00000332973
3179	9606.ENSP00000363482
3180	9606.ENSP00000360676
3181	9606.ENSP00000219406
3182	9606.ENSP00000264818
3183	9606.ENSP00000357683
3184	9606.ENSP00000352655
3185	9606.ENSP00000244227
3186	9606.ENSP00000253457
3187	9606.ENSP00000338624
3188	9606.ENSP00000256447
3189	9606.ENSP00000403609
3190	9606.ENSP00000284818
3191	9606.ENSP00000370330
3192	9606.ENSP00000230085
3193	9606.ENSP00000325690
3194	9606.ENSP00000355249
3195	9606.ENSP00000344411
3196	9606.ENSP00000352336
3197	9606.ENSP00000259988
3198	9606.ENSP00000261302
3199	9606.ENSP00000300182
3200	9606.ENSP00000327984
3201	9606.ENSP00000390941
3202	9606.ENSP00000204549
3203	9606.ENSP00000271620
3204	9606.ENSP00000337838
3205	9606.ENSP00000263207
3206	9606.ENSP00000271526
3207	9606.ENSP00000353415
3208	9606.ENSP00000470059
3209	9606.ENSP00000352270
3210	9606.ENSP00000425840
3211	9606.ENSP00000358407
3212	9606.ENSP00000319370
3213	9606.ENSP00000384625
3214	9606.ENSP00000472933
3215	9606.ENSP00000303129
3216	9606.ENSP00000268251
3217	9606.ENSP00000443985
3218	9606.ENSP00000254691
3219	9606.ENSP00000380177
3220	9606.ENSP00000253237
3221	9606.ENSP00000232014
3222	9606.ENSP00000323194
3223	9606.ENSP00000225792
3224	9606.ENSP00000242261
3225	9606.ENSP00000269445
3226	9606.ENSP00000359869
3227	9606.ENSP00000261658
3228	9606.ENSP00000314655
3229	9606.ENSP00000369581
3230	9606.ENSP00000265132
3231	9606.ENSP00000262103
3232	9606.ENSP00000339726
3233	9606.ENSP00000262144
3234	9606.ENSP00000412922
3235	9606.ENSP00000413660
3236	9606.ENSP00000242257
3237	9606.ENSP00000389934
3238	9606.ENSP00000291576
3239	9606.ENSP00000369728
3240	9606.ENSP00000329384
3241	9606.ENSP00000351259
3242	9606.ENSP00000357453
3243	9606.ENSP00000358297
3244	9606.ENSP00000371546
3245	9606.ENSP00000431063
3246	9606.ENSP00000274031
3247	9606.ENSP00000353698
3248	9606.ENSP00000332204
3249	9606.ENSP00000284000
3250	9606.ENSP00000326767
3251	9606.ENSP00000261584
3252	9606.ENSP00000350833
3253	9606.ENSP00000303222
3254	9606.ENSP00000263270
3255	9606.ENSP00000362936
3256	9606.ENSP00000267015
3257	9606.ENSP00000304283
3258	9606.ENSP00000357459
3259	9606.ENSP00000361009
3260	9606.ENSP00000238892
3261	9606.ENSP00000259037
3262	9606.ENSP00000444293
3263	9606.ENSP00000370648
3264	9606.ENSP00000403459
3265	9606.ENSP00000322276
3266	9606.ENSP00000337396
3267	9606.ENSP00000455607
3268	9606.ENSP00000345575
3269	9606.ENSP00000263150
3270	9606.ENSP00000282572
3271	9606.ENSP00000349076
3272	9606.ENSP00000343785
3273	9606.ENSP00000419475
3274	9606.ENSP00000300408
3275	9606.ENSP00000366863
3276	9606.ENSP00000360215
3277	9606.ENSP00000238497
3278	9606.ENSP00000354152
3279	9606.ENSP00000362360
3280	9606.ENSP00000233948
3281	9606.ENSP00000356130
3282	9606.ENSP00000222248
3283	9606.ENSP00000363003
3284	9606.ENSP00000341947
3285	9606.ENSP00000364649
3286	9606.ENSP00000337746
3287	9606.ENSP00000305071
3288	9606.ENSP00000167106
3289	9606.ENSP00000232905
3290	9606.ENSP00000261416
3291	9606.ENSP00000338349
3292	9606.ENSP00000252797
3293	9606.ENSP00000264775
3294	9606.ENSP00000322087
3295	9606.ENSP00000383382
3296	9606.ENSP00000318650
3297	9606.ENSP00000329466
3298	9606.ENSP00000448323
3299	9606.ENSP00000265431
3300	9606.ENSP00000286719
3301	9606.ENSP00000430505
3302	9606.ENSP00000367494
3303	9606.ENSP00000302227
3304	9606.ENSP00000355929
3305	9606.ENSP00000227322
3306	9606.ENSP00000383719
3307	9606.ENSP00000355587
3308	9606.ENSP00000370938
3309	9606.ENSP00000269097
3310	9606.ENSP00000384053
3311	9606.ENSP00000228307
3312	9606.ENSP00000359240
3313	9606.ENSP00000338160
3314	9606.ENSP00000431605
3315	9606.ENSP00000381129
3316	9606.ENSP00000312367
3317	9606.ENSP00000261520
3318	9606.ENSP00000250076
3319	9606.ENSP00000328690
3320	9606.ENSP00000282308
3321	9606.ENSP00000380427
3322	9606.ENSP00000350195
3323	9606.ENSP00000302108
3324	9606.ENSP00000260056
3325	9606.ENSP00000351410
3326	9606.ENSP00000378516
3327	9606.ENSP00000336607
3328	9606.ENSP00000257287
3329	9606.ENSP00000391774
3330	9606.ENSP00000331625
3331	9606.ENSP00000378784
3332	9606.ENSP00000353073
3333	9606.ENSP00000367623
3334	9606.ENSP00000351695
3335	9606.ENSP00000438204
3336	9606.ENSP00000331602
3337	9606.ENSP00000375639
3338	9606.ENSP00000286355
3339	9606.ENSP00000379678
3340	9606.ENSP00000295951
3341	9606.ENSP00000339960
3342	9606.ENSP00000327145
3343	9606.ENSP00000376440
3344	9606.ENSP00000245810
3345	9606.ENSP00000426964
3346	9606.ENSP00000303242
3347	9606.ENSP00000472998
3348	9606.ENSP00000417291
3349	9606.ENSP00000386733
3350	9606.ENSP00000448220
3351	9606.ENSP00000365494
3352	9606.ENSP00000303111
3353	9606.ENSP00000352836
3354	9606.ENSP00000345079
3355	9606.ENSP00000008391
3356	9606.ENSP00000313420
3357	9606.ENSP00000271764
3358	9606.ENSP00000375608
3359	9606.ENSP00000388457
3360	9606.ENSP00000366372
3361	9606.ENSP00000342114
3362	9606.ENSP00000346045
3363	9606.ENSP00000411593
3364	9606.ENSP00000274361
3365	9606.ENSP00000282499
3366	9606.ENSP00000375777
3367	9606.ENSP00000311336
3368	9606.ENSP00000265395
3369	9606.ENSP00000447852
3370	9606.ENSP00000425845
3371	9606.ENSP00000325674
3372	9606.ENSP00000379891
3373	9606.ENSP00000371230
3374	9606.ENSP00000371110
3375	9606.ENSP00000383894
3376	9606.ENSP00000344655
3377	9606.ENSP00000225396
3378	9606.ENSP00000313391
3379	9606.ENSP00000289753
3380	9606.ENSP00000351697
3381	9606.ENSP00000302783
3382	9606.ENSP00000282892
3383	9606.ENSP00000260605
3384	9606.ENSP00000369855
3385	9606.ENSP00000462986
3386	9606.ENSP00000250448
3387	9606.ENSP00000353701
3388	9606.ENSP00000361949
3389	9606.ENSP00000325917
3390	9606.ENSP00000376293
3391	9606.ENSP00000248211
3392	9606.ENSP00000423422
3393	9606.ENSP00000233969
3394	9606.ENSP00000249396
3395	9606.ENSP00000256383
3396	9606.ENSP00000333496
3397	9606.ENSP00000355180
3398	9606.ENSP00000349478
3399	9606.ENSP00000273963
3400	9606.ENSP00000348668
3401	9606.ENSP00000411004
3402	9606.ENSP00000355384
3403	9606.ENSP00000376946
3404	9606.ENSP00000419361
3405	9606.ENSP00000278671
3406	9606.ENSP00000387230
3407	9606.ENSP00000230640
3408	9606.ENSP00000308541
3409	9606.ENSP00000357103
3410	9606.ENSP00000389103
3411	9606.ENSP00000336769
3412	9606.ENSP00000307706
3413	9606.ENSP00000359339
3414	9606.ENSP00000260382
3415	9606.ENSP00000367309
3416	9606.ENSP00000382507
3417	9606.ENSP00000371973
3418	9606.ENSP00000261965
3419	9606.ENSP00000282388
3420	9606.ENSP00000362026
3421	9606.ENSP00000337445
3422	9606.ENSP00000250838
3423	9606.ENSP00000257694
3424	9606.ENSP00000261448
3425	9606.ENSP00000349320
3426	9606.ENSP00000417052
3427	9606.ENSP00000323853
3428	9606.ENSP00000227756
3429	9606.ENSP00000262803
3430	9606.ENSP00000372547
3431	9606.ENSP00000358323
3432	9606.ENSP00000339529
3433	9606.ENSP00000380334
3434	9606.ENSP00000225655
3435	9606.ENSP00000306397
3436	9606.ENSP00000309749
3437	9606.ENSP00000417764
3438	9606.ENSP00000363899
3439	9606.ENSP00000244230
3440	9606.ENSP00000354415
3441	9606.ENSP00000265421
3442	9606.ENSP00000405620
3443	9606.ENSP00000366387
3444	9606.ENSP00000306662
3445	9606.ENSP00000361790
3446	9606.ENSP00000255008
3447	9606.ENSP00000377717
3448	9606.ENSP00000312411
3449	9606.ENSP00000380514
3450	9606.ENSP00000316426
3451	9606.ENSP00000445920
3452	9606.ENSP00000457016
3453	9606.ENSP00000290399
3454	9606.ENSP00000321703
3455	9606.ENSP00000375109
3456	9606.ENSP00000375082
3457	9606.ENSP00000422554
3458	9606.ENSP00000394869
3459	9606.ENSP00000351147
3460	9606.ENSP00000254322
3461	9606.ENSP00000265748
3462	9606.ENSP00000231021
3463	9606.ENSP00000217446
3464	9606.ENSP00000372035
3465	9606.ENSP00000293230
3466	9606.ENSP00000366032
3467	9606.ENSP00000304226
3468	9606.ENSP00000306361
3469	9606.ENSP00000417963
3470	9606.ENSP00000316674
3471	9606.ENSP00000293831
3472	9606.ENSP00000356015
3473	9606.ENSP00000445831
3474	9606.ENSP00000383295
3475	9606.ENSP00000343701
3476	9606.ENSP00000299441
3477	9606.ENSP00000289104
3478	9606.ENSP00000317691
3479	9606.ENSP00000393953
3480	9606.ENSP00000310969
3481	9606.ENSP00000264903
3482	9606.ENSP00000216540
3483	9606.ENSP00000377892
3484	9606.ENSP00000409315
3485	9606.ENSP00000302120
3486	9606.ENSP00000346251
3487	9606.ENSP00000288235
3488	9606.ENSP00000331682
3489	9606.ENSP00000355675
3490	9606.ENSP00000333012
3491	9606.ENSP00000391596
3492	9606.ENSP00000363873
3493	9606.ENSP00000206544
3494	9606.ENSP00000296026
3495	9606.ENSP00000339221
3496	9606.ENSP00000360593
3497	9606.ENSP00000272133
3498	9606.ENSP00000352268
3499	9606.ENSP00000265854
3500	9606.ENSP00000370150
3501	9606.ENSP00000290429
3502	9606.ENSP00000335223
3503	9606.ENSP00000240327
3504	9606.ENSP00000297533
3505	9606.ENSP00000182377
3506	9606.ENSP00000356320
3507	9606.ENSP00000454699
3508	9606.ENSP00000334962
3509	9606.ENSP00000304544
3510	9606.ENSP00000260408
3511	9606.ENSP00000287437
3512	9606.ENSP00000359334
3513	9606.ENSP00000262290
3514	9606.ENSP00000346508
3515	9606.ENSP00000351885
3516	9606.ENSP00000247182
3517	9606.ENSP00000263025
3518	9606.ENSP00000263967
3519	9606.ENSP00000392909
3520	9606.ENSP00000263735
3521	9606.ENSP00000371155
3522	9606.ENSP00000328103
3523	9606.ENSP00000386049
3524	9606.ENSP00000233638
3525	9606.ENSP00000322991
3526	9606.ENSP00000396085
3527	9606.ENSP00000316053
3528	9606.ENSP00000311648
3529	9606.ENSP00000260116
3530	9606.ENSP00000219069
3531	9606.ENSP00000311605
3532	9606.ENSP00000262429
3533	9606.ENSP00000359550
3534	9606.ENSP00000321853
3535	9606.ENSP00000318089
3536	9606.ENSP00000354723
3537	9606.ENSP00000322706
3538	9606.ENSP00000381785
3539	9606.ENSP00000466248
3540	9606.ENSP00000352962
3541	9606.ENSP00000326550
3542	9606.ENSP00000267199
3543	9606.ENSP00000327336
3544	9606.ENSP00000218894
3545	9606.ENSP00000257245
3546	9606.ENSP00000236826
3547	9606.ENSP00000262017
3548	9606.ENSP00000319664
3549	9606.ENSP00000294172
3550	9606.ENSP00000263559
3551	9606.ENSP00000280193
3552	9606.ENSP00000301336
3553	9606.ENSP00000344942
3554	9606.ENSP00000345752
3555	9606.ENSP00000256339
3556	9606.ENSP00000296292
3557	9606.ENSP00000284240
3558	9606.ENSP00000315757
3559	9606.ENSP00000319343
3560	9606.ENSP00000371542
3561	9606.ENSP00000407182
3562	9606.ENSP00000322376
3563	9606.ENSP00000262580
3564	9606.ENSP00000381290
3565	9606.ENSP00000308193
3566	9606.ENSP00000463094
3567	9606.ENSP00000368005
3568	9606.ENSP00000358511
3569	9606.ENSP00000262213
3570	9606.ENSP00000355470
3571	9606.ENSP00000361725
3572	9606.ENSP00000319690
3573	9606.ENSP00000345708
3574	9606.ENSP00000261374
3575	9606.ENSP00000318313
3576	9606.ENSP00000229030
3577	9606.ENSP00000382392
3578	9606.ENSP00000348054
3579	9606.ENSP00000161559
3580	9606.ENSP00000360841
3581	9606.ENSP00000254090
3582	9606.ENSP00000365687
3583	9606.ENSP00000203556
3584	9606.ENSP00000362136
3585	9606.ENSP00000342974
3586	9606.ENSP00000300051
3587	9606.ENSP00000274853
3588	9606.ENSP00000270861
3589	9606.ENSP00000368965
3590	9606.ENSP00000321242
3591	9606.ENSP00000264344
3592	9606.ENSP00000438455
3593	9606.ENSP00000382863
3594	9606.ENSP00000261534
3595	9606.ENSP00000364805
3596	9606.ENSP00000265896
3597	9606.ENSP00000360939
3598	9606.ENSP00000265381
3599	9606.ENSP00000376500
3600	9606.ENSP00000362144
3601	9606.ENSP00000364839
3602	9606.ENSP00000369157
3603	9606.ENSP00000290015
3604	9606.ENSP00000286744
3605	9606.ENSP00000304593
3606	9606.ENSP00000279392
3607	9606.ENSP00000245812
3608	9606.ENSP00000345728
3609	9606.ENSP00000302222
3610	9606.ENSP00000358715
3611	9606.ENSP00000339095
3612	9606.ENSP00000298223
3613	9606.ENSP00000323928
3614	9606.ENSP00000386331
3615	9606.ENSP00000377176
3616	9606.ENSP00000319851
3617	9606.ENSP00000366629
3618	9606.ENSP00000308000
3619	9606.ENSP00000260187
3620	9606.ENSP00000356966
3621	9606.ENSP00000315465
3622	9606.ENSP00000332861
3623	9606.ENSP00000315950
3624	9606.ENSP00000215587
3625	9606.ENSP00000264009
3626	9606.ENSP00000245479
3627	9606.ENSP00000404676
3628	9606.ENSP00000360577
3629	9606.ENSP00000360538
3630	9606.ENSP00000309031
3631	9606.ENSP00000325618
3632	9606.ENSP00000399970
3633	9606.ENSP00000367276
3634	9606.ENSP00000268482
3635	9606.ENSP00000362763
3636	9606.ENSP00000256398
3637	9606.ENSP00000248594
3638	9606.ENSP00000284503
3639	9606.ENSP00000439493
3640	9606.ENSP00000369634
3641	9606.ENSP00000263102
3642	9606.ENSP00000329654
3643	9606.ENSP00000341021
3644	9606.ENSP00000305373
3645	9606.ENSP00000300087
3646	9606.ENSP00000308339
3647	9606.ENSP00000366673
3648	9606.ENSP00000262629
3649	9606.ENSP00000354947
3650	9606.ENSP00000328484
3651	9606.ENSP00000297579
3652	9606.ENSP00000426996
3653	9606.ENSP00000357789
3654	9606.ENSP00000334800
3655	9606.ENSP00000248553
3656	9606.ENSP00000449002
3657	9606.ENSP00000368459
3658	9606.ENSP00000303889
3659	9606.ENSP00000322170
3660	9606.ENSP00000248420
3661	9606.ENSP00000326563
3662	9606.ENSP00000161863
3663	9606.ENSP00000393557
3664	9606.ENSP00000432614
3665	9606.ENSP00000353699
3666	9606.ENSP00000300954
3667	9606.ENSP00000352455
3668	9606.ENSP00000342609
3669	9606.ENSP00000229135
3670	9606.ENSP00000358831
3671	9606.ENSP00000387946
3672	9606.ENSP00000329554
3673	9606.ENSP00000352544
3674	9606.ENSP00000338413
3675	9606.ENSP00000241014
3676	9606.ENSP00000354871
3677	9606.ENSP00000391116
3678	9606.ENSP00000337510
3679	9606.ENSP00000370408
3680	9606.ENSP00000248975
3681	9606.ENSP00000298492
3682	9606.ENSP00000418001
3683	9606.ENSP00000265372
3684	9606.ENSP00000351325
3685	9606.ENSP00000355435
3686	9606.ENSP00000345487
3687	9606.ENSP00000455744
3688	9606.ENSP00000362888
3689	9606.ENSP00000352706
3690	9606.ENSP00000371512
3691	9606.ENSP00000359518
3692	9606.ENSP00000342858
3693	9606.ENSP00000321951
3694	9606.ENSP00000368362
3695	9606.ENSP00000417003
3696	9606.ENSP00000338785
3697	9606.ENSP00000358955
3698	9606.ENSP00000258042
3699	9606.ENSP00000412267
3700	9606.ENSP00000394249
3701	9606.ENSP00000329867
3702	9606.ENSP00000321711
3703	9606.ENSP00000401653
3704	9606.ENSP00000392330
3705	9606.ENSP00000356433
3706	9606.ENSP00000316809
3707	9606.ENSP00000318986
3708	9606.ENSP00000340874
3709	9606.ENSP00000310006
3710	9606.ENSP00000298715
3711	9606.ENSP00000306561
3712	9606.ENSP00000414066
3713	9606.ENSP00000319141
3714	9606.ENSP00000321826
3715	9606.ENSP00000227868
3716	9606.ENSP00000363452
3717	9606.ENSP00000357669
3718	9606.ENSP00000300091
3719	9606.ENSP00000401513
3720	9606.ENSP00000388920
3721	9606.ENSP00000367173
3722	9606.ENSP00000382058
3723	9606.ENSP00000295379
3724	9606.ENSP00000304111
3725	9606.ENSP00000319730
3726	9606.ENSP00000452871
3727	9606.ENSP00000412189
3728	9606.ENSP00000343339
3729	9606.ENSP00000262105
3730	9606.ENSP00000380702
3731	9606.ENSP00000365838
3732	9606.ENSP00000352572
3733	9606.ENSP00000343246
3734	9606.ENSP00000433757
3735	9606.ENSP00000273962
3736	9606.ENSP00000309786
3737	9606.ENSP00000290846
3738	9606.ENSP00000418960
3739	9606.ENSP00000296215
3740	9606.ENSP00000309116
3741	9606.ENSP00000252602
3742	9606.ENSP00000262966
3743	9606.ENSP00000244061
3744	9606.ENSP00000348915
3745	9606.ENSP00000445077
3746	9606.ENSP00000265131
3747	9606.ENSP00000343023
3748	9606.ENSP00000371297
3749	9606.ENSP00000346345
3750	9606.ENSP00000436585
3751	9606.ENSP00000370410
3752	9606.ENSP00000327487
3753	9606.ENSP00000449999
3754	9606.ENSP00000410818
3755	9606.ENSP00000326598
3756	9606.ENSP00000215565
3757	9606.ENSP00000220809
3758	9606.ENSP00000335657
3759	9606.ENSP00000264657
3760	9606.ENSP00000450811
3761	9606.ENSP00000361475
3762	9606.ENSP00000322142
3763	9606.ENSP00000359783
3764	9606.ENSP00000358310
3765	9606.ENSP00000309823
3766	9606.ENSP00000356825
3767	9606.ENSP00000302501
3768	9606.ENSP00000274520
3769	9606.ENSP00000412957
3770	9606.ENSP00000360806
3771	9606.ENSP00000361558
3772	9606.ENSP00000332407
3773	9606.ENSP00000347003
3774	9606.ENSP00000328169
3775	9606.ENSP00000382323
3776	9606.ENSP00000006275
3777	9606.ENSP00000264601
3778	9606.ENSP00000382190
3779	9606.ENSP00000240333
3780	9606.ENSP00000216259
3781	9606.ENSP00000354213
3782	9606.ENSP00000261800
3783	9606.ENSP00000368140
3784	9606.ENSP00000370381
3785	9606.ENSP00000302579
3786	9606.ENSP00000404860
3787	9606.ENSP00000352927
3788	9606.ENSP00000222718
3789	9606.ENSP00000353953
3790	9606.ENSP00000391594
3791	9606.ENSP00000277010
3792	9606.ENSP00000301149
3793	9606.ENSP00000282728
3794	9606.ENSP00000333433
3795	9606.ENSP00000371606
3796	9606.ENSP00000359793
3797	9606.ENSP00000327234
3798	9606.ENSP00000337313
3799	9606.ENSP00000245551
3800	9606.ENSP00000356791
3801	9606.ENSP00000222803
3802	9606.ENSP00000358867
3803	9606.ENSP00000244869
3804	9606.ENSP00000361177
3805	9606.ENSP00000369400
3806	9606.ENSP00000350009
3807	9606.ENSP00000250405
3808	9606.ENSP00000242375
3809	9606.ENSP00000296003
3810	9606.ENSP00000371394
3811	9606.ENSP00000338348
3812	9606.ENSP00000223136
3813	9606.ENSP00000262138
3814	9606.ENSP00000209875
3815	9606.ENSP00000333660
3816	9606.ENSP00000380157
3817	9606.ENSP00000320508
3818	9606.ENSP00000330237
3819	9606.ENSP00000276594
3820	9606.ENSP00000237642
3821	9606.ENSP00000262283
3822	9606.ENSP00000341327
3823	9606.ENSP00000312770
3824	9606.ENSP00000348384
3825	9606.ENSP00000262731
3826	9606.ENSP00000303779
3827	9606.ENSP00000411198
3828	9606.ENSP00000244766
3829	9606.ENSP00000370003
3830	9606.ENSP00000274000
3831	9606.ENSP00000229266
3832	9606.ENSP00000255078
3833	9606.ENSP00000394380
3834	9606.ENSP00000312329
3835	9606.ENSP00000288985
3836	9606.ENSP00000221742
3837	9606.ENSP00000356386
3838	9606.ENSP00000309338
3839	9606.ENSP00000396976
3840	9606.ENSP00000219611
3841	9606.ENSP00000359680
3842	9606.ENSP00000326022
3843	9606.ENSP00000357727
3844	9606.ENSP00000376822
3845	9606.ENSP00000324510
3846	9606.ENSP00000337335
3847	9606.ENSP00000230056
3848	9606.ENSP00000273221
3849	9606.ENSP00000251527
3850	9606.ENSP00000375582
3851	9606.ENSP00000364567
3852	9606.ENSP00000373810
3853	9606.ENSP00000250244
3854	9606.ENSP00000255389
3855	9606.ENSP00000384563
3856	9606.ENSP00000307798
3857	9606.ENSP00000327009
3858	9606.ENSP00000305941
3859	9606.ENSP00000364847
3860	9606.ENSP00000303149
3861	9606.ENSP00000264731
3862	9606.ENSP00000401566
3863	9606.ENSP00000284629
3864	9606.ENSP00000418803
3865	9606.ENSP00000379804
3866	9606.ENSP00000279593
3867	9606.ENSP00000317992
3868	9606.ENSP00000420267
3869	9606.ENSP00000368989
3870	9606.ENSP00000246535
3871	9606.ENSP00000338648
3872	9606.ENSP00000300688
3873	9606.ENSP00000345985
3874	9606.ENSP00000306607
3875	9606.ENSP00000269601
3876	9606.ENSP00000363162
3877	9606.ENSP00000384573
3878	9606.ENSP00000202788
3879	9606.ENSP00000316664
3880	9606.ENSP00000289431
3881	9606.ENSP00000356623
3882	9606.ENSP00000343054
3883	9606.ENSP00000317780
3884	9606.ENSP00000343331
3885	9606.ENSP00000240851
3886	9606.ENSP00000389792
3887	9606.ENSP00000387928
3888	9606.ENSP00000349022
3889	9606.ENSP00000299459
3890	9606.ENSP00000291539
3891	9606.ENSP00000233944
3892	9606.ENSP00000429633
3893	9606.ENSP00000370842
3894	9606.ENSP00000257262
3895	9606.ENSP00000335196
3896	9606.ENSP00000233057
3897	9606.ENSP00000415974
3898	9606.ENSP00000341528
3899	9606.ENSP00000368887
3900	9606.ENSP00000347883
3901	9606.ENSP00000363348
3902	9606.ENSP00000374467
3903	9606.ENSP00000360286
3904	9606.ENSP00000398789
3905	9606.ENSP00000276282
3906	9606.ENSP00000345997
3907	9606.ENSP00000317714
3908	9606.ENSP00000266646
3909	9606.ENSP00000433511
3910	9606.ENSP00000350576
3911	9606.ENSP00000375093
3912	9606.ENSP00000364166
3913	9606.ENSP00000411940
3914	9606.ENSP00000218548
3915	9606.ENSP00000377380
3916	9606.ENSP00000287538
3917	9606.ENSP00000355060
3918	9606.ENSP00000300747
